4,after surprise wave flooded my beach blanket all my stuff was pleasantly surprised to have my phone in perfect working condition after fact two weeks following took spill into pool again working perfectly phone even advised me not to charge thru port until fully dry as moisture was detected features are pretty cool nice sleek however it freezes often enough to annoy me wherein have to hold down buttons until my fingers hurt secs later to restart it wait mins before fully reloaded when say often its been maybe times total in months enough to have gotten annoying but am super active on my phone with apps searching etc so am assuming it has to do with using up my ram needing reboot just like my laptop would very happy with phone staying in galaxy family but finally having some water protection gives alot of peace of mind also was easy to find nice case liked on amazon much cheaper than otterbox liking unicorn beetle brand cases holds tough
,
5,smoothest function best camera greatest phone experience you can get bought it through best buy presale bestbuy associate transferred all data set it up for me in just few minutes love phone love best buy experience
,
5,samsung love it easy to use best buy tech was great
,
5,great phone battery life is very good only complaint is bixby keeps popping up
,
5,great phone only frustration is that bixby keeps popping up haven tried bixby don really see any reason to use it but maybe am missing something
,
4,going from s5 to s8 was great move it so much faster in general just runs better
,
4,going from s5 to s8 was great move it so much faster in general just runs better
,
5,great phone easy to use outstanding picture quality
,
5,family plan my son loves this new phone this was early christmas gift for
,
4,was iphone user swithched to android samsung liked most of it comparatively but when it comes to keyboard typing will still say iphone is best
,
5,had been eyeing this phone among couple of others battery life screen quality etc finally made me decide on this phone best buy beat out any others by long shot for price
,
5,my best purchase yet love phone my color choice
,
5,love my new phone it is everything expected more
,
5,this phone is awesome you will not be disappointed
,
5,great phone camera takes outstanding pictures battery lasts longer than most other phones
,
5,absolutely love how affordable this phone was such great piece of technology it takes amazing photos
,
4,love this phone is great easy to use couldn be better
,
4,got this for my hubby when his galaxy was stolen at first he told me to take it back get him he failed to realize that was no longer option that being said he learned to love this phone he figured out new more up to date handy options as well as loving speed of new phone he says it will be buried with him sure by time that happens we will have galaxy even newer model available
,
4,purchased this phone for my 16-year old son he had been living with galaxy s4 for several years so he knew he wanted to stay with samsung this phone has all bells whistles clear pictures super fast processing he mostly texts youtubes listens to music no actually phone calling so can speak to all other features but he happy so happy
,
1,bought new phone pd move days no unlock so have lack of enjoyment of use due to best buy
,
5,if you have ever used samsung phone you will love this it breathtaking so fast
,
5,great samsung galaxy s8 64gb orchid gray from at
,
5,enjoy upgraded features compared to my last phone
,
5,am loving s8 size is perfect not too large while retaining large display fast smooth performance great camera wireless charging gorgeous display
,
4,it is truly my every rhing amd now im looking into buying samsung smart tv
,
5,finally upgraded to samsung ve never had problem with samsung phones just loving edge features so convenient prefer my personal android phone over my work issued iphone
,
5,purchased this phone for my dad great phone nice battery life awesome camera he loves it
,
5,beautiful design great screen resolution rear camera doesn have dual lenses but still takes great pictures
,
4,battery life on samsung s8 smartphone is great improvement over previous models as is camera find bixby feature bit annoying could probably do without it it certainly doesn have nearly capability of alexis sir overall s8 is good but probably overpriced product
,
5,really can say there anything wrong with this phone other than bixby samsung siri interfaces are great camera awesome comfortable to hold work with but bixby is not really accurate with speak to text for me to point that get annoyed trying to use it
,
5,bought this phone for my teenage daughter in her words this phone is awesome
,
5,bought this phone for my teenage son in his words this phone is nifty
,
5,wow this phone is thin it has crystal clear picture is very fast processing information works great on at network
,
5,switched over from iphone now can not understand how was satisfied with apple products in general first of all design of phone is off charts trendy aside from looks phone has so many features that apple can not compete with bixby samsung pay etc overall love phone do not regret making switch
,
5,this is my 3rd galaxy series device as always this one has not disappointed at all excellent screen beauty to behold awesome camera quality in both outdoor low-light conditions battery life to last days with medium usage just wish that blue color had been around when bought this
,
5,would recommend this phone to anyone it worth it
,
5,just got this phone week ago it works great love way it looks how slim it is it not huge difference from s8 but prefer it this size if you have s7 edge it definitely upgrade it slimmer looks like it years newer than s7 edge only thing is that setup fingerprint but it in back by camera so haven needed it yet overall great purchase
,
5,great graphics love samsung simple to operate so similar to my s7
,
5,upgraded from s6 it was worth it everything about s8 is great
,
4,had old phone needed to upgrade love my new phone
,
4,no issues great phone stars because of lack of bixby
,
4,lots faster than s5 had has some nice features but has its quirks too that am still figuring out think some of them are thanks to att
,
5,my son is gamer hasn had any complaints about phone yet
,
5,first smart phones for family easy to use large screen protective case highly recommended
,
5,was undecided of phone that wanted but love full screen camera on this device
,
5,awesome phone with big screen great picture quality sound
,
5,thanks to best buy for selling unlocked phones awesome phone with no carrier bloatware
,
5,samsung made galaxy s8 with exactly same features as it bigger brother galaxy s8-plus so if you want smaller phone with world-class features this is great choice both of these phones are narrower than previous phones so they both are easier to hold in one hand
,
5,really nice phone good camera long battery life
,
4,replaced older smartphone big jump in features find that battery life little better than old phone with caveat you need to put battery on mid power to last day going to assume there is just too many programs running in background sucking juice other than that it great phone screen is super clear
,
3,new galaxy has features that don really need my 5s was fine except dropped too many times it didn hold charge curved edge on this phone takes little getting used to have missed sending many texts because you have to tap curve
,
5,love my samsung galaxy s8 would recommend this phone to anyone great camera easy to use
,
5,had google pixel for while which is excellent android phone but when played with s8 had to have it camera is amazing fact that it can be dunked in water has already paid for itself
,
5,screen is amazing it is crazy fast does everything need
,
1,constantly freezes so that you have to reset only to find your battery has drained by more than half
,
4,this is really nice iphone case it keeps my phone safe
,
5,went from iphone to android love some features that were to available on iphone
,
4,display is excellent takes great pictures battery lasts long time
,
5,this is best phone have ever owned it also has lot of features
,
4,it has lot of features my old galaxy didn have so much technology for me to get use to but once was used to it it is more than will need
,
5,phone has so much to offer that have it for about month now still haven even scratched surface try it for your self
,
5,phone has so many great feature so get one for yourself
,
5,this phone has great battery life is waterproof recently upgraded from samsung s6 edge easily could tell difference in battery life recommend this phone buying case soon as you purchase
,
5,galaxy s8 is huge step up from lg g4 excellent camera amazing features display is phenomenal
,
5,great phone excellent picture quality water proof 64g of memory expandable with sim card
,
5,picked up samsung s8 last week it is excellent phone
,
4,had problems with my s7 active upgraded to s8 there are some features that do not want hard to get rid of bixby even though it runs better than my s7 active but do still have to occasionally restart to clear out issues
,
5,when my galaxy s5 started acting very sluggish started looking around online for reviews of newer model phones samsung galaxy line remained top in line in regards to what my needs wants were was back forth between s6 s7 s8 was not necessarily looking for newest model but after talking with sales rep in best buy store it was better deal to go with new s8 must say am extremely happy with my s8 buying experience am still finding new things that phone does every day features are pretty awesome display is amazing great battery life great phone
,
5,purchased for my son great phone he loves all new features
,
5,got this for my daughter she loves it great new features
,
5,pretty good lots of updates keep down loading room for lots of apps
,
5,this phone has built in apps for fitness tracking
,
4,love this phone camera is great so much betther than my old htc
,
4,this phone is ok but liked my old phone better it has some good features but not many ringtones to choose from don particularly like ones available mho can not find where it shows if have voicemail maybe just need to give this phone sometime will be able to figure it out also not fan of size
,
4,am previous iphone user comparatively high secured phone with good performance
,
5,samsung galaxy s8 4g lte with 64gb memory cell phone is good replacement for my previous galaxy
,
5,new s8 is brighter clearer than my old note voice transmission is much clearer than my old phone internet connections are faster more up to date noticed some apps have improved functionality on new phone overall very nice ve only been using it little over month still transitioning from my old phone overall it seems really good
,
5,love phone it has everything wanted great camera screen quality
,
5,love best buy prices promotions they have best price match program
,
4,nice phone still trying to adjust to this type of screen as it is very different than previous phones
,
5,upgraded my note4 to s8 best move ever in phones have not been disappointed yet bixby could be better but its work in progress
,
5,bought this about month ago love this phone upgraded from note4 bixby could be better but phone itself is great
,
4,found transitioning to new galaxy s8 rather challenging it seems more like phone if wanted phone would have bought phone no manual to down load am finally working my way through all updates sure will eventually love it just very hard to find help in process still would recommend it though
,
5,my wife replaced our s4 phones with s8 we love these phones best is ability to make phone calls over our wifi as our house does not have good cell reception
,
5,my wife replaced our s4 phones with s8 we love these phones best is ability to make phone calls over our wifi as our house does not have good cell reception
,
4,camera is amazing screen is superb downfall is new port to charge lack of accessories for phone
,
5,had samsung all my life it is best phone ve purchased so far
,
5,feature packed works great does all then some more
,
5,best buy folks transferred all programs data within minutes walked out hardly realizing had new phone super fast with plenty of storage
,
5,like phone so far color is gorgeous still trying out new features great battery life so far
,
5,have had numerous other galaxies but this one takes cake even better than g5 it replaced
,
5,was not sure if should upgrade my phone at this point but am glad did samsung s8 is best phone yet
,
5,infinity screen is gorgeous for media consumption you can find no better current mobile option imo it is fast at all tasks slim design makes it much easier to handle in your hand
,
5,nice slim phone excellent battery life takes great pictures sound is very clear
,
5,love how samsung found middle ground with edge display it comfortable to hold without feeling like you re going to drop it like s7 edge infinity screen is gorgeous easily best screen on market love pro mode on camera for manual settings only gripe don use bixby so having entire button devoted to it is super annoying wish could program button to open whatever wanted still star quality
,
5,had samsung galaxy s5 for many years was satisfied with it however after reading about new s8 model watching it from one of my sons decided to buy it am very pleased with that decision it is excellent device with many new features easy to use its design is nice
,
3,there are lot of great aspect to this phone but it not as adaptable as other phones there certain things that you can change controlle that is more of annoyance with this phone for instance text dictionary normally when you try say one thing phone will auto correct it to what it thinks you were trying to say then when you change that specific word sentence there is way to add to dictionary but not on this phone this next sentence will be unaltered so you can see what taking about in whay way dies auto correct dies this its supposed to say in what way does auto correct does this so now your left repeating same mistakes over over again its annoying there should be way do add words to your dictionary so you don have to keep editing what you re trying to say there isn other thing that kinda annoys me is that they have all these hi-tech ways of opening your phone like retina recognition finger print voice activated etc but they don have most basic thing it annoys he ll out of me that double tap to open it does not exist on this phone they have list of ways to unlock your phone they are all really cool but just want basic to open my phone when its off shouldn be process just double tap screen to turn on pattern lock to open done there are other annoying things but won go into details about it reason giving this stars is because they do have great featureson this phone but texting does suck last sentence for this review unaltered had to changethe spelling on each sentence granger at least ten aspirate times before out period down have fin translating this
,
5,easy to use setup was not problem removing unwanted apps is dream
,
5,samsung s8 is great phone pictures ve been able to take are of outstanding quality
,
5,love this phone camera is wonderful super clear photos
,
5,display on this phone is incredible was blown away by how much screen they fit into phone no bigger than regular iphone super fast super responsive
,
5,still getting use to it has great features did some videos can make them hd
,
5,had no idea how restrictive ios was until made switch to android customization options are nearly unlimited expandable memory is awesome feature samsung has built one of sleekest aesthetically-appealing phones hardware specs are comparable if not superior to iphone all for fraction of price google samsung keep up good work
,
4,enjoying my new s8 very much my daughter as well
,
5,upgraded from s5 to s8 difference between two phones is amazing phone is fast camera takes amazing pictures no shutter lag at all while can compare this to iphone since ve never had one it huge step up from my older s5 am happy with purchase so far
,
5,it replaced my old samsung galaxy galaxy which had had for very long time eli at best buy was extremely helpful in changing everything over love phone
,
5,such fast processing phone has gigs of ram camera is awesome also curved screen is cool recommend otter box screenless defender case no screen protector is required if you re careful enough
,
4,love my new samsung display graphics are amazing
,
5,big screen but not too wide fits your hand perfectly is exelent cellphone not too big but huge screen for size price but bixby key is kind of annoying
,
5,good camera also edge screen lot of storage
,
4,best buy gave free wireless charger that samsung says is incompatible was very disappointed it does not work
,
4,my daughter loves her new samsung galaxy s4 phone
,
4,so far so good like most of new upgrades but there are few things that take getting use to better than s7
,
4,went from s4 to galaxy s8 so performance speed are greatly improved in my situation phone is easy to use after few days of adjustment still having difficulty with bixby voice recognition do wish there were not so many pre-installed apps they are confusing clutter up phone will probably not use half of them but it is unclear if can delete them without harming phone prefer to select my apps one feature definitely do not appreciate is auto-correct would rather risk some spelling errors in my texts than to have my words changed have actually sent out few texts that did not even make sense because phone made corrections that didn notice in time still haven found way to turn this feature off but overall love new phone would recommend it
,
4,still learning features great that there are classes to attend to educate yourself on phone wish there were skype capable classes for physically challenged phone owner though
,
5,great design fits perfectly in my hand superb display was easy to transfer my data from 950xl excellent photos many features makes it pleasure to use multi window display capability is great
,
3,ve previously switched off between samsung apple before it never been easy but haven been able to sync my email on this new s8 have to say disappointed besides that picture quality is really good
,
5,screen audio speed battery etc all great upgraded from iphone first time android user so far loving it highly recommend
,
5,works well touchy screen sides that switch it easily
,
5,just have to watch when you get near side it flips screens
,
5,absolutely love my new galaxy s8 camera is best ve ever seen
,
5,have typically stayed away from samsung phones because they are so expensive instead opting for unlocked budget phones nexus devices with elimination of nexus program for pixel that isn option anymore when my latest phone broke went for galaxy s8 its worth price this phone is homerun as it checks every single box for android phone any smart phone screen is best available know that folks will say iphone screen is best but if you do side by side fair comparison gs8 wins samsung software is much improved have long been down on touchwiz ui instead preferred vanilla android still do but this version of touchwiz samsung user interface is far less obtrusive its more like stock android camera is excellent it may not be best on market but its right there in all settings in each instance case can be made that it is best for what need quick pics of my kids its quick does great job with waterproofing microsd slot quickcharging it has it all sure its expensive but if will certainly get you through two year contract payment plan
,
5,love this phone battery lasts me all day use it constantly display is beautiful bixby is work in progress but has ton of potential upgraded from note am glad did
,
5,best phone that ve had so far very easy to use
,
4,functionality screen size are goodbut battery life still is something to be desired
,
2,had phone exactly weeks when it asked for update after update phone was dead before update my phone had over charge was working perfectly then after update it would not turn on show light when plugged in for charging spent minutes on phone with tech who had me hold down every combo of buttons possible nothing have never dropped my phone it was only weeks old essentially brand new according to many online posts this has been constant problem with new phone especially since you can no longer remove battery for hard reboot this is so disappointing have always raved about samsung products now my faith is shaken
,
1,got my phone on tuesday wks later on tuesday tried to return it because day before it was freezing up unable to return it because they said it was days so stuck with phone that freezes up all time do like quality of pictues
,
4,it is nice phone have good speed display
,
4,have only had s8 for about week after migrating from s5 so im still getting used to it getting familiar with all features so can only give it stars at this point it might be star phone but just don know yet im still not sure what to think about bixby feature need to get more familiar with it to see if it is worthwhile not for my needs so far like phone just fine there definitely performance over s5 as there should be not knocking s5 but newer phones should perform better with more memory faster processors
,
5,screen clarity is excellent noticed screen doesn show smudge marks like my old one
,
5,have owned every iphone since first slave to apple logo only major changes in years was going from 3g to lte size change everything else was basically same looked at s8 plus played with it bought it learning android like learning chinese love challenge it so much more fun than old ios so very customizable great look feel fast as lightning got discount on phone went to att got s350 s3 frontier watch for can forget my phone if my wife calls tells me she forgot to tell me to pick something up answer my watch works great my best buy experience was great love my new oled samsung phone insurance is less than att no longer slave to apple logo ps best buy phone folks are much more friendly knowledgeable unbiased than apple store no one really like going to apple store still learning
,
4,it little different than samsung phone had but like it one thing miss is changing size of text wish it were little larger still learning what everything does
,
5,my husband really likes this phone gives him everything he needs
,
5,wonderful phone love color holds all apps that need
,
5,ve owned used samsung phones including captivate note iphones 6s nokia lumia s8 so far has been best ve owned screen is amazing phone is responsive it just feels looks futuristic
,
2,after 2days experience returned this phone reactivated my old galaxy s5 way better more practical tool for man with bigger fingers did not like rounded edges small key board also phone was longer very slippery would even slide off table due to loud music vibrations not for me
,
5,switching to unlimited plus plan with at was one of best decisions ever made my dad loves his brand new phone can stop using it
,
5,love my new samsung galaxy s8 takes beautiful photos
,
5,love phone just wish best buy had cases for phone had to buy one elsewhere phone is great very clear sharp
,
5,buy one get one free pretty sweet phone bought for my daughter it most functional phone yet
,
5,great size fast reliable best edge ve ever seen
,
5,have spent lot of time finding out all featured of this phone love everything about it although not huge fan of curved screens find that they aren issue with this phone screen isn curved as much as previous edge phone it makes viewing photos videos very nice on this phone camera takes beautiful pictures videos sound on this device is also very good battery life is also really good only con of phone is trying to find glass screen protector for it that works so far have only found that zagg glass one works is case friendly
,
4,we did have too return it after days for small glitch it froze up when we used skype think we did right thing by returning no hiccups from best buy they had no problem with return it was through att att did not charge anything extra in fact they cancel other pione did not have to make payment this month
,
4,this phone is simply improvement from previous editions
,
5,not sure yet if will regret not getting but so far this has been great phone
,
5,its amazing how much features of new galaxy has changed from last one my husband loves his phone
,
4,very responsive phone battery life is okay prefer fingerprint scanner to facial recognition other features are nice
,
4,only had it about two weeks but so far am enjoying phone am enjoying all features responsiveness of phone
,
4,glad didn have to learn new system from my s6
,
5,my husband upgraded my s5 now feel update to date with my co workers thx
,
5,find it huge upgrade from my s5 better in every way like so much upgraded my wife s5
,
5,awesome screen must get good case because there are two glass on phone love unlocking with iris scan
,
5,love size excellent quality all around nice big screen too
,
5,have only had this for week transitioning from samsung so far am finding it easy light weight sleek camera is excellent colors are beautiful still have lots to learn
,
5,great phone looks really good wife loves it
,
5,like this phone so far but also liked my s6 active before battery stopped working
,
4,daughter loves s8 loves screen likes thiness of it fits in her hand comfertabally she always has used samsung im pretty sure
,
5,love my samsung galaxy s8 like updated features
,
5,samsung has not disappointed another quality phone
,
3,samsung created beautiful phone but lag is still there actually surprised at how bogged down this phone gets from simple use
,
5,we bought new at galaxy s8 from bestbuy sales representative set it up for us transferred all of our data from our old phone to our new one process was simple we appreciated it she then showed us basic operations of phone to get us started purchase was simple reasonably quick
,
5,we bought new at galaxy s8 from bestbuy sales representative set it up for us transferred all of our data from our old phone to our new one process was simple we appreciated it she then showed us basic operations of phone to get us started purchase was simple reasonably quick
,
5,didn think would ever give up my note but yeah s8 is awesome
,
5,phone has high quality camera fantastic adaptive display response time it makes my pictures look amazing not to mention design of sleep screen is convenient readable pixel quality is superb love audio quality much crisper cleaner not to mention decibel at which it plays is lot louder than previous versions
,
5,what not to like great samsung phone purchased this phone for my wife purchased s7 edge last year she loves s8
,
2,doesn hold charge for long bixby button is annoying useless
,
5,it is very easy to use camera is fantastic love samsung products
,
5,can say enough about this phone graphics quality is absolutely amazing as is sound quality you won be disappointed
,
5,switched from iphone to this new galaxy love
,
4,galaxy s8 has great visual display camera bixby not fully functional which is reason for stars
,
5,s8 is best phone out from camera to thw battery life you will not be dissapointed
,
5,color is very bright nice it is balance between s8 s8 plus it is nice to have smaller unit in hand where finger can reach across screen when you try to type
,
5,my daughter loves it she claims it far superior from s7
,
5,camera on this phone is great easy to use not to heavy
,
4,it looks nice not sold on curved screen really don get point it just makes it harder to put drop proof case on it would have kept s7
,
5,great phone only problem is you must have case else it slips out of your hand without warning
,
5,went from android to iphone desperately anticipated release of this phone to go back to android great phone love features
,
5,phone is great easy to use camera takes fantastic pictures very happy with my choice
,
4,galaxy s8 is great phone best samsung phone yet
,
4,upgraded from galaxy s5 big improvement screen display are great camera is not as great as they claim orchid grey color is definitely cool
,
5,samsung has nailed it again superb way better than boring iphone
,
5,great functionality excellent easy to use menus great camera
,
5,new phone customer service was great so knowledgeable
,
5,best galaxy phone hands down have no complaints at all
,
5,this is my 2nd galaxy phone after using iphone for years before that galaxy is my favorite
,
