3,"This phone is beautiful and slim. You will love it when you saw it at the first glimpse. But the OS is kind disappointing. If you install more apps, you get higher chance of slow, stack, and all kinds of problems. Battery drain out very quickly. After using for a few months I now miss iphone..."
5,omg. coolest phone ever. awesome health features. I really enjoy taking pictures with it's amazing camera. I enjoy also getting free beat buy points when I write this review that at least needs to be 80 freaking characters long in order for them to accept this as a legit review. I hope this is enough.
5,"What a great phone! Beautiful screen, incredible pictures, and lots of memory. You can add up to a 256 GB card if you want to. Sleek design with Edge Lighting. The phone is slick, literally. Get a protective cover to help keep you from dropping it!"
5,"The camera really is the winner here! In an assignment for college, our class had to record a video. My phone did things the iphones couldn't, so we unanimously used the Samsung. Everyone was jealous."
5,"Its been over 5yrs since I got a phone, this one felt really nice and fast too."
4,"I'm able use this phone, to do the things I need to access on this phone through apps."
5,"Lots of great new features waterproof,360 camera,pictures are clear and excellent quality,phone easy to use"
5,"Fast, slim and cool. The best Samsung phone yet. And the headphones that come with it are awesome!"
4,"I've had this phone for a few months now and have found it very easy to use. I've previously used an LG and also an iPhone, and I like the display on this better than both of those. My one complaint, though, is how easily the screen gets scratched. I recommend getting a screen protector immediately. I let my husband talk me into waiting a couple days in order to buy a screen protector that was on sale online, and ended up with a scratch on the screen within a couple hours of owning the phone. Even though I was very, very careful, I still somehow got a scratch that annoys me every time I look at my phone,"
5,I buy a couple of this phones for my boys. They really enjoyed.
5,I like it better than the iPhone 8. Better features and more expandable.
5,Great phone; beautiful screen and very useful; slim and agile.
5,"I am new to the android and for a newbie, I am able to operate this phone with ease"
5,I had iPhone before and I hated it samsung is the best
5,"Super fast on multitasking, excelent camera, baterry duration is much better than I'll expected"
4,Overall great phone with a great camera easy to use for everyone
5,Got this for my wife and she loves it she had a note so she wanted a little smaller
3,"phone works well, slide up home and back buttond take some getting used to"
5,Love the color. Just need to get used to not having a home botton. they put good features. samsung such a good brand
5,My daughter loves this phone. It has a great camera! Highly recommend.
5,The camera on this phone is way better than the iPhone camera. Other features are very nice but camera sticks out as the plus!
5,Stunning device! I've had numerous cell phones and this is buying far the best!
5,I replaced my windows phone that I had for so long due to it slipping out of my pocket from a very high position. Ha man have I been missing out for all these years. The difference between these two is crazy. I'm not a big app user but still its crazy. I felt like I just came out of the middle ages. Granted I never lived during the middle ages... or did I?
5,This device has way more features and benefits than an iPhone X. The only thing that makes the iPhone X better is the camera
5,"great phone for a great price, with a cool pre order bonus"
5,I always love my Samsung products and this is no exception. I went from an S7 and appreciate all the updates. The only thing I don't like is not being able to find a tempered glass screen protector that fits well. I've finally given up on it.
4,The phone is pretty cool. It over heats when charging on a wireless charger(I charged it as I slept 12am-6am) but cools instantly. Bixby sucks I liked cortana when I had my htc
5,"Used to have S7 which always heats up and have to remove the case and charge it. Because of that cannot take the phones when charged. Have to use head phones. But S8 doesn't heat up.
It has a great camera and I loved it."
5,I bought this phone for my 19 year old son and he loves it more than any phone he's had. And he's had lots of phones. It's very LifeProof as he is very hard on his phones! He's also a gamer and he says this phone can handle any game that he puts on it.
4,It's a nice phone with good features. I wish they wld do away with the curved edge. It seems pointless. Also makes it difficult to use the good screen protectors and phone cases.
5,Phone is fast and responsive. Great camera pics. Good battery life.
5,"The volume is excellent, the phone design is sleek and slender, fits well one hand for texting, and Bixby is awesome to use!"
4,The touch screen is sometimes hard to use. I do.love the Canada and the speaker goes out though
4,It does the job but there are a lot of glitches such as the text notification not working and it freezes at times.
5,I decided to upgrade to the S8 after the battery on my S6 drained so much and so often. The battery life on the S8 only requires me to charge my phone once per day and hi love it! It's definitely worth upgrading for that reason alone.
5,I have enjoyed the quality of the camera and the size of the screen of my phone.
4,"Pretty good phone. I'm coming from a 10 iphone romance. I've had this phone for 3.5 months and I'm struggling to find a reason to stay. 
PROS: camera, resolution, speed
CONS: autocorrect poor, battery life, need to buy music."
4,"This is a great phone, I would recommend this to the world"
4,I have had my phone for 6 months now and absolutely love it. I upgraded from the G5 and haven't had any regrets getting another Samsung phone.
5,"Before this I had a Samsung Galaxy S5, which I loved. I would have kept it but it got smashed. I use it for the same purpose as the S5. The camera is slightly better, but I don't use all the new features."
4,"I replaced my Galaxy s 5 for this Galaxy 8S. Some features are nice. It was easy to learn the new navigation system. The curved edge means I have to use the plastic screen guard instead of the glass one. The plastic screen guard needs more frequent cleaning from skin oils. The charging cable is 10"" shorter than on my Galaxy s5, I have dropped it 3 times this week because of picking it up from the charger and the cord is too short. I never dropped my Galaxy S5. Needs charging daily."
3,Samsung carrier locked phones are just worth a year before they start getting slow. I would have preferred to buy an unlocked phone instead of carrier locked but due to financing options with ATT had to stick with it. Just think twice before going for any samsung smartphones since they have a tendency to slow down quickly and carrier updates are generation old.
5,The screen is gorgeous and the battery is amazing! This is dad one of the best galaxy phones I have ever owned
5,"Love this product, even better got it for a price that couldnt be beat."
5,This phone has so many features & the picture quality is amazing.
3,We got this phone for my boy friend he really doesn't care for it. He has been having alot of Issues with his . It might be just him not doing the needed up dates like I did for the plus.
5,Works really well really happy with it will recommend it
2,i actually returned this device after several days. the narrowness of the phone was not appealing-visually or in use.
5,So far the best cell phone I've ever had. It is fast and also looks very slick.
5,"This is probably one of the top 3 phones of 2017. Best display on a smartphone, amazing camera, super fast, great design and build quality. Would recommend to anyone."
5,"Best cellphone ever made. super fast, the picture quality is amazing."
5,Galaxy s8 is a good phone for me and i love it. In less word you get what you pay for
5,"I purchased this S8 to replace a S5 that had started acting up. Glad we did, this is so much better to do things on than the other, we loved the camera on my old phone but this is way above that one and of course now has the front facing camera also. Extremely happy with purchse and the best buy people were great helping me switch phones and setting new one up"
4,"After a surprise wave flooded my beach blanket and all my stuff, I was pleasantly surprised to have my phone in perfect working condition after the fact. Two weeks following, took a spill into the pool, again working perfectly. Phone even advised me not to charge thru the port until fully dry as moisture was detected. Features are pretty cool. Nice and sleek. However, it freezes often enough to annoy me wherein i have to hold down 3 buttons until my fingers hurt 15 secs later to restart it and wait 3 mins before fully reloaded. When I say often, its been maybe 8 times total in 2 months? Enough to have gotten annoying. But I am super active on my phone, with apps and searching, etc, so I am assuming it has to do with using up my ram and needing a reboot, just like my laptop would. Very happy with the phone, staying in the galaxy family, but finally having some water protection gives alot of peace of mind. Also was easy to find a nice case I liked on amazon much cheaper than an otterbox. Liking Unicorn Beetle brand cases. Holds tough!"
5,"Smoothest function, best camera... Greatest phone experience you can get. Bought it through best buy presale... the bestbuy associate transferred all the data and set it up for me in just a few minutes... Love the phone, love best buy experience."
5,"Samsung 8 love it, easy to use and the Best Buy tech was great!"
5,Great phone. Battery life is very good. Only complaint is Bixby keeps popping up.
5,"Great phone. Only frustration is that Bixby keeps popping up. Haven't tried Bixby and don't really see any reason to use it, but maybe I am missing something."
4,Going from a S5 to the S8 was a great move. It's so much faster and in general just runs better.
4,Going from a S5 to the S8 was a great move. It's so much faster and in general just runs better.
5,Great phone easy to use. Outstanding picture quality!
5,Family plan & my son loves this new phone. This was an early Christmas gift for 2017!!!
4,"I was a IPhone user, Swithched to android [ Samsung] liked most of it comparatively but when it comes to keyboard typing. I will still say iPhone is the best."
5,"I had been eyeing this phone among a couple of others and the battery life, screen quality, etc finally made me decide on this phone. Best Buy beat out any others by a long shot for price."
5,My best purchase yet.....love the phone and my color choice....
5,I love my new phone. It is everything I expected and more
5,This phone is awesome. You will not be disappointed!
5,"great phone. the camera takes outstanding pictures, and the battery lasts longer than most other phones."
5,Absolutely love how affordable this phone was. Such a great piece of technology and it takes amazing photos!
4,Love this phone. Is great and easy to use. Couldn't be better
4,"I got this for my hubby when his Galaxy 6 was stolen. At first, he told me to take it back and get him a 6. He failed to realize, that was no longer an option. That being said, he learned to love this phone! He figured out the new, more up to date and handy options, as well as loving the speed of the new phone. He says it will be buried with him! I'm sure by the time that happens, we will have the Galaxy 50 (or even newer model) available!"
4,"I purchased this phone for my 16-year-old son. He had been living with the Galaxy S4 for several years so he knew he wanted to stay with Samsung. This phone has all the bells and whistles! Clear pictures, super fast processing. He mostly texts, YouTubes and listens to music - no actually phone calling - so I can't speak to all the other features, but he's happy so I'm happy."
1,Bought new phone pd. $750. i move 90 days no unlock so i have lack of enjoyment of use due to Best Buy
5,"If you have ever used a Samsung phone, you will love this. It's breathtaking, and so fast!"
5,Great Samsung - Galaxy S8 64GB - Orchid Gray from (AT&T).
5,I enjoy the upgraded features compared to my last phone.
5,"I am loving the S8, the size is perfect, not too large while retaining a large display. Fast & smooth performance, great camera, wireless charging and a gorgeous display."
4,it is truly my every rhing amd now.Im looking into buying a Samsung Smart TV.
5,I finally upgraded to the Samsung 8. I've never had a problem with Samsung phones. Just loving the edge features; so convenient. I prefer my personal android phone over my work issued iPhone.
5,"I purchased this phone for my dad. Great phone, nice battery life, awesome camera. He loves it!"
5,Beautiful design and great screen resolution. Rear camera doesn't have dual lenses but still takes great pictures.
4,"The battery life on the Samsung S8 smartphone is a great improvement over previous models, as is the camera. I find the Bixby feature a bit annoying and could probably do without it. It certainly doesn't have nearly the capability of Alexis or Sir I.

Overall the S8 is a good, but probably overpriced, product."
5,"Really can't say there's anything wrong with this phone, other than Bixby, Samsung's Siri. Interfaces are great, camera awesome, comfortable to hold and work with. But Bixby is not really accurate with speak to text for me, to the point that I get annoyed trying to use it."
5,"I bought this phone for my teenage daughter. In her words this phone is ""awesome""."
5,"I bought this phone for my teenage son. In his words this phone is ""nifty""."
5,Wow this phone is thin. It has a crystal clear picture and is very fast processing information. Works great on AT&T network.
5,"switched over from iphone and now can not understand how i was satisfied with apple products in general. first of all the design of the phone is off the charts trendy. aside from the looks, the phone has so many features that apple can not compete with (i.e. bixby, samsung pay, etc.). overall LOVE the phone and do not regret making the switch."
5,"This is my 3rd Galaxy S series device and as always, this one has not disappointed at all. 

Excellent screen - a beauty to behold, awesome camera quality in both outdoor and low-light conditions, and a battery life to last 2 days with medium usage. 

Just wish that the Blue color had been around when I bought this."
5,Would recommend this phone to anyone it's worth it.
5,"Just got this phone a week ago, it works great, I love the way it looks and how slim it is. It's not a huge difference from the s8+, but I prefer it this size. If you have the s7 edge, it's definitely an upgrade. It's slimmer, and looks like it's 5 years newer than the s7 edge. The only thing is that I setup the fingerprint, but it's in the back, by the camera, so I haven't needed it yet. Overall a great purchase."
5,"Great graphics, love Samsung. Simple to operate. So similar to my S7"
5,I upgraded from the S6 and it was worth it. Everything about the S8 is great.
4,"Had an old phone, needed to upgrade, I love my new phone!"
4,No issues and a great phone. 4 stars because of the lack of Bixby.
4,"Lots faster than S5 I had. Has some nice features, but has its quirks too that I am still figuring out. Think some of them are thanks to ATT!"
5,My son is a gamer and hasn't had any complaints about the phone yet.
5,First smart phones for the family - easy to use. Large screen - protective case highly recommended.
5,"I was undecided of the phone that I wanted, but I love the full screen and camera on this device."
5,"Awesome phone with big screen, great picture quality and sound."
5,Thanks to best buy for selling unlocked phones!! Awesome phone with no carrier bloatware!
5,"Samsung made the Galaxy S8 with exactly the same features as it's bigger brother, the Galaxy S8-plus. So if you want a smaller phone with world-class features, this is a great choice. Both of these phones are narrower than previous phones, so they both are easier to hold in one hand."
5,Really nice phone. Good camera and long battery life.
4,Replaced an older smartphone. Big jump in features. I find that the battery life a little better than old phone with a caveat. You need to put the battery on mid power to last the day. I'm going to assume there is just too many programs running in the background sucking juice. Other than that it's a great phone. Screen is super clear.
3,The new Galaxy has features that I don't really need. My 5S was fine except I dropped too many times and it didn't hold a charge. The curved edge on this phone takes a little getting used to; I have missed sending many texts because you have to tap the curve.
5,I love my samsung galaxy s8!! I would recommend this phone to anyone. Great camera and easy to use.
5,I had the Google Pixel for a while which is an excellent android phone but when I played with the S8 I had to have it. The camera is amazing and the fact that it can be dunked in water has already paid for itself.
5,The screen is amazing! It is crazy fast and does everything I need.
1,Constantly freezes so that you have to reset and only to find your battery has drained by more than half!
4,This is a really nice iPhone case it keeps my phone safe
5,Went from an iPhone to android. Love some features that were to available on iphone.
4,"display is excellent, takes great pictures. battery lasts a long time."
5,This is the best phone I have ever owned it also has a lot of features
4,"it has a lot of features my old galaxy didn't have. so much technology for me to get use to, but once I was used to it, it is more than I will need"
5,Phone has so much to offer that I have it for about a month now and still haven't even scratched the surface try it for your self
5,The phone has so many great feature so get one for yourself
5,This phone has great battery life and is waterproof! I recently upgraded from the samsung s6 edge and easily could tell a difference in battery life! I recommend this phone and buying a case a soon as you purchase.
5,"The Galaxy S8 is a huge step up from the LG G4. Excellent camera, amazing features and the display is phenomenal."
5,"Great phone! Excellent picture quality, water proof, 64G of memory, expandable with sim card."
5,"Picked up the Samsung S8 last week, and it is an excellent phone."
4,I had problems with my S7 Active and upgraded to an S8. There are some features that I do not want and hard to get rid of i.e.: Bixby. Even though it runs better than my S7 active but I do still have to occasionally restart to clear out issues.
5,"When my Galaxy S5 started acting very sluggish, I started looking around online for reviews of newer model phones. The Samsung Galaxy line remained top in the line in regards to what my needs/wants were and I was back and forth between the S6, S7, and S8. I was not necessarily looking for the newest model, but after talking with the sales rep in the Best Buy store, it was the better deal to go with the new S8. I must say, I am extremely happy with my S8 and the buying experience. I am still finding new things that the phone does every day and the features are pretty awesome. The display is amazing, great battery life, and great phone!"
5,Purchased for my son...great phone. He loves all the new features.
5,Got this for my daughter and she loves it! Great new features.
5,Pretty good. Lots of updates keep down loading. Room for lots of apps.
5,This phone has built in apps for fitness tracking.
4,"Love this phone, Camera is great. So much betther than my old HTC"
4,"This phone is ok but I liked my old phone better. It has some good features but not many ringtones to choose from and I don't particularly like the ones available. (MHO). I can not find where it shows if I have a voicemail. Maybe I just need to give this phone sometime and I will be able to figure it out. Also, not a fan of the size."
4,I am Previous iPhone user .Comparatively high secured phone with good performance.
5,The Samsung - Galaxy S8 4G LTE with 64GB Memory Cell Phone is a good replacement for my previous Galaxy
5,"The new S8 is brighter and clearer than my old note. The voice transmission is much clearer than my old phone. The internet connections are faster and more up to date. I noticed some Apps have improved functionality on the new phone. Overall, very nice. I've only been using it a little over a month and still transitioning from my old phone. Overall, it seems really good."
5,Love the phone. It has everything I wanted. Great camera and screen quality
5,I love Best Buy prices and promotions. They have the best price match program
4,"Nice phone, I'm still trying to adjust to this type of screen as it is very different than previous phones"
5,Upgraded my Note4 to S8. Best move ever in phones. Have not been disappointed yet. Bixby could be better but its a work in progress.
5,Bought this about a month ago. Love this phone upgraded from a Note4. Bixby could be better but the phone itself is great.
4,"Found transitioning to the new Galaxy S8 rather challenging. It seems more like an I Phone. If I wanted an I Phone, I would have bought an I Phone. No manual to down load. I am finally working my way through all the updates and sure will eventually love it. Just very hard to find help in the process. Still would recommend it though."
5,My wife and I replaced our S4 phones with S8's. We love these phones. Best is the ability to make phone calls over our WIFI as our house does not have good cell reception.
5,My wife and I replaced our S4 phones with S8's. We love these phones. Best is the ability to make phone calls over our WIFI as our house does not have good cell reception.
4,The camera is amazing. The screen is superb. The downfall is the new port to charge and the lack of accessories for the phone.
5,I had Samsung all my life. It is the best phone I've purchased so far.
5,Feature packed. Works great. Does all and then some more
5,Best Buy folks transferred all programs and data within 30 minutes. Walked out hardly realizing I had a new phone. Super fast with plenty of storage.
5,I like the phone so far. The color is gorgeous. Still trying out new features. Great battery life so far.
5,"I have had numerous other galaxies, but this one takes the cake. Even better than the G5 it replaced."
5,I was not sure if I should upgrade my phone at this point but I am glad I did. Samsung S8 is the best phone yet.
5,The infinity screen is gorgeous and for media consumption you can find no better current mobile option IMO. It is fast at all tasks and the slim design makes it much easier to handle in your hand.
5,"Nice slim phone, excellent battery life, takes great pictures, sound is very clear"
5,I love how Samsung found a middle ground with the edge display. It's comfortable to hold without feeling like you're going to drop it like the s7 edge. The infinity screen is gorgeous! Easily the best screen on the market. Love pro mode on the camera for manual settings. Only gripe. I don't use Bixby so having an entire button devoted to it is super annoying. Wish I could program the button to open whatever I wanted. Still 5 star quality.
5,"I had a Samsung Galaxy S5 for many years and I was satisfied with it. However, after reading about the new S8 model, and watching it from one of my sons, I decided to buy it. I am very pleased with that decision. It is an excellent device, with many new features, easy to use, and its design is nice."
3,"There are a lot of great aspect to this phone but it's not as adaptable as other phones. There a certain things that you can't change or controlle that is more of an annoyance with this phone. For instance, the text dictionary. Normally when you try and say one thing the phone will auto correct it to what it THINKS you were trying to say. Then when you change that specific word or sentence, there is a way to add to dictionary. But not on this phone. This next sentence will be unaltered so you can see what I'm taking about. ""In whay way dies auto correct dies this"". Its supposed to say ""in what way does auto correct does this "". So now your left repeating the same mistakes over and over again... its annoying. There should be a way do add words to your dictionary so you don't have to keep editing what you're trying to say. There isn't. 

The other thing that kinda annoys me is that they have all these hi-tech ways of opening your phone like retina recognition, finger print, voice activated, etc.. but they don't have the most basic thing and it annoys the he'll out of me. And that's double tap to open. IT. DOES. NOT. EXIST. On this phone. They have a list of ways to unlock your phone, and they are all really cool. But I just want basic. To open my phone when its off shouldn't be a process. Just double tap screen to turn on, pattern lock to open. And done. 

There are other annoying things but i won't go into details about it. 

The reason I'm giving this 3 stars is because they do have great featureson this phone. But the texting does suck. Last sentence for this review unaltered. ""I had to changethe spelling on each sentence and granger at least ten aspirate times before i out a period down, have fin translating this. """
5,"Easy to use, setup was not a problem, removing unwanted apps is a dream"
5,The Samsung S8 is a great phone. The pictures I've been able to take are of outstanding quality!
5,"Love this phone! The camera is wonderful, super clear photos!"
5,"The display on this phone is incredible. I was blown away by how much screen they fit into a phone no bigger than a regular iPhone. Super fast, super responsive."
5,Still getting use to it has great features did some videos and can make them hd
5,"I had no idea how restrictive iOS was until I made the switch to android. The customization options are nearly unlimited, and expandable memory is an awesome feature. Samsung has built one of the sleekest, aesthetically-appealing phones. Hardware specs are comparable if not superior to the iPhone, and all for a fraction of the price! Google and Samsung, keep up the good work!"
4,Enjoying my new S8 very much. My Daughter as well.
5,"I upgraded from an s5 to the s8 and the difference between the two phones is amazing. The phone is fast and the camera takes amazing pictures. No shutter lag at all. While I can't compare this to an iPhone since I've never had one, it's a huge step up from my older s5 and am happy with the purchase so far."
5,It replaced my old Samsung Galaxy galaxy 3 which I had had for a very long time. Eli at Best Buy was extremely helpful in changing everything over. I LOVE the phone!!
5,"Such a fast processing phone, has 4 gigs of RAM. Camera is awesome and also the curved screen is cool. I recommend the otter box screenless defender case. No screen protector is required if you're careful enough."
4,I love my new samsung. The display and graphics are amazing.
5,"Big screen but not too wide fits your hand perfectly is an exelent cellphone, not too big but huge screen for the size and price but the Bixby key is kind of annoying."
5,good camera and also edge screen. a lot of storage
4,Best Buy gave a free wireless charger that Samsung says is incompatible. I was very disappointed. It does not work.
4,My daughter loves her new Samsung Galaxy S4 phone.
4,"So far so good, I like most of the new upgrades, but there are a few things that take getting use to. Better than the s7."
4,"I went from an S4 to the Galaxy S8, so the performance and speed are greatly improved in my situation. The phone is easy to use, after a few days of adjustment. Still having difficulty with Bixby and the voice recognition. I do wish there were not so many pre-installed apps. They are confusing, clutter up the phone, and I will probably not use half of them, but it is unclear if I can delete them without harming the phone. I prefer to select my apps. One feature I definitely do not appreciate is the auto-correct. I would rather risk some spelling errors in my texts than to have my words changed. I have actually sent out few texts that did not even make sense because the phone made ""corrections"" that I didn't notice in time. Still haven't found a way to turn this feature off. But overall, I love the new phone and would recommend it."
4,"Still learning features, great that there are classes to attend to educate yourself on phone. Wish there were Skype capable classes for the physically challenged phone owner though."
5,"great design, fits perfectly in my hand, Superb display. Was easy to transfer my data from 950xl. Excellent photos. Many features makes it a pleasure to use. Multi window display capability is great."
3,I've previously switched off between Samsung and Apple before and it's never been easy but I haven't been able to sync my email on this new s8 and I have to say I'm disappointed. Besides that the picture quality is really good.
5,"Screen, audio, speed, battery etc all great upgraded from a iphone 6 first time android user n so far loving it! Highly recommend"
5,Works well. Touchy screen sides that switch it easily
5,Just have to watch when you get near the side it flips screens
5,I absolutely love my new galaxy s8. The camera is the best i've ever seen
5,"I have typically stayed away from Samsung phones because they are so expensive, instead opting for the unlocked ""budget"" phones or Nexus devices. With the elimination of the Nexus program for the Pixel, that isn't an option anymore.
When my latest phone broke, I went for the Galaxy S8. Its worth the price. This phone is a homerun as it checks every single box for an Android phone, or any smart phone.
The screen is the best available. I know that folks will say the iPhone screen is the best, but if you do a side by side, fair comparison, the GS8 wins. The Samsung software is much improved. I have long been down on the TouchWiz UI and instead preferred vanilla Android. I still do, but this version of TouchWiz -- or Samsung User Interface -- is far less obtrusive. Its more like stock Android.
The camera is excellent. It may not be the best on the market, but its ""right there"" in all settings and in each instance a case can be made that it is the best. For what I need, quick pics of my kids, its quick and does a great job.
With waterproofing and a microSD slot, QuickCharging.. it has it all.
Sure, its expensive, but if will certainly get you through a two year ""contract"" or ""payment plan."""
5,I love this phone. Battery lasts me all day and I use it constantly. Display is beautiful. Bixby is a work in progress but has a ton of potential. I upgraded from a note 5 and I am glad I did!
5,Best phone that I've had so far. Very easy to use.
4,Functionality and screen size are goodbut the battery life still is something to be desired.
