5,"Long time iPhone user switching to the far superior galaxy s8. Battery life is great even in high performance mode, super fast charging. I don't feel like I have to ration my battery or make my phone a wall phone."
5,"When Samsung announced the coral blue color, my wife just had to have it. What a great upgrade for the S6...superfast, gorgeous screen, wireless charging is awesome, camera head and shoulders above S6...I may get the S8+ for myself!"
5,"I have always been an iPhone person. Whenever I've strayed away from the iPhone, I've always gone back to it after a couple weeks. But not this time! The Samsung Galaxy S8 is awesome. Coming from the iPhone 6 Plus, it took a little while to get used to the narrowness of the S8, but the screen size is actually slightly bigger diagonally than the iPhone Plus's, so I didn't feel the need to get the S8+. The size of this phone is perfect - it fits so much better in pockets, purses, etc., than the iPhone 6 Plus. 
The camera on the S8 is stunning. The colors are true, the depth and clarity are on point, and with the improvements Samsung has made to the front-facing camera, you don't end up looking all distorted like on previous Galaxy models.
The S8 is fast, I'm not experiencing any lag when quickly switching between apps or playing games. The battery is decent, but the iPhone 6 Plus battery was better. Although, it is nice to have a couple different power-saving modes on the S8.
Being able to customize everything on the S8 is a really great, and so is being able to have all kinds of widgets. Since the last time I had an Android phone (3 or 4 years ago), there have been so many improvements made to the Play Store. Apps for Apple and Android seem to basically be the same now, which is great. Also, I feel that I am able to make my phone more secure with Android as opposed to Apple. 
All in all, I'm happy with the switch I made to the S8 from the iPhone :)"
5,"Phone is beautiful, sleek, and even some of the typical bloatware is uninstallable. The S8 so far is fabulous with plenty of awesome new features/tweaks. That being said.....Below is a link to the ""Top of the line"" screen protector that Best Buy stocks for the S8. DO NOT BUY THIS SCREEN PROTECTOR. Read the reviews, you won't regret it. 
http://www.bestbuy.com/site/zagg-invisibleshield-glass-curve-screen-protector-for-samsung-galaxy-s8-transparent/5781706.p?skuId=5781706"
5,"I have enjoyed using this phone so much that I feel the need to write one of my first online reviews.

My last two phones were the iPhone 5 and iPhone 6. I enjoyed both very much; the only thing i disliked about either was the battery life. Neither of these phones lasted me a full days use, which often left me without a phone late at night. This was a huge issue when I was out late and needed uber or to contact friends, and was something I wanted to avoid with my next phone purchase. I loved iOS, and my iPhone six was still working fine minus the awful battery life. 

After reading some reviews on the iPhone 7, i decided to look into android phones due to the mediocre battery reviews.

The s8 had good reviews for battery life, although not the best for Verizon models (moto z play), but it had the best reviews for almost everything else, which swayed me. Best buy also had a deal going on when i purchased it that made it the same price per month as the moto z2 play. That made the decision to buy it much easier. 

The user interface is easy to use and highly customizable, the screen is amazing, it comes with 64 gigs of storage (my last phone had 16 so this was huge for me) and the battery life is incredible! I've tried it on the two main battery settings, high and mid, and both lasted me at least a full day. My first day with high use and heavy downloading on full power lasted me from 8a-1a with over 20% left. On mid battery saver mode, it had over half the battery left. I've ended up around 40% on full power since that first day. All days referenced were around 17 hours. I use my phone pretty heavily, and see the biggest drops on apps like reddit, groupme, and youtube. The phone also charges very quickly.

I never could play games on my last two phones due to storage. I've downloaded a few, including final fantasy 9, and all run very smoothly. It's kind of blowing my mind that one of my favorite playstation games can run so well on a phone. 

The edge to edge display is as advertised; it's the first thing that draws you in in-store. The pressure sensitive home button is great and I've had no issues even when using a glass screen protector. The finger print sensor is also located in a place that's apparently bothering many users, but I have a case that makes it very easy to feel where it is, so I have no complaints. I went with the clear otterbox symmetry because I liked the way the orchid gray back of the phone looks. 

I wouldn't recommend purchasing one of the $50 tempered glass screen protectors they sell due to the price. I love glass protectors because I'm accident prone, and I've been using a $6 protector from amazon. Tempered glass protectors are all getting panned online, but I've had no issues. I'd be really nervous using this phone without the extra protection. 

In regards to my purchasing experience, Best Buy was great! I had only upgraded phones in Verizon stores since my first phone in high school, so going to Best Buy made me slightly wary. The associates were all incredibly helpful and not pushy at all. They actually talked me out of purchases. I was heavily considering the s8+ for the extra battery and I'm very glad I passed. It was way too big in my hands, and it wouldn't have been worth an extra hour or two of battery life I wouldn't end up needing. I was able to easily add the phone on to my monthly plan, just like at Verizon, only at half the cost. 

Overall, I can't imagine there's a better phone out right now. It's the most unique and fun user experience I've had since my first smart phone."
4,"This was an upgrade from S4. The transfer of contacts done in the store was incomplete, but an app I found easily transferred all contacts from S4 to S8. The camera has some cool features. Notification sounds are all different than previous phone, so there is a learning curve. Love the blue color!"
5,I wasn't planning on upgrading but the price at BB was so great I couldn't help myself. It has been a great decision as I had an S7 and this phone has an awesome battery and so fast...love it.
4,I really enjoy the phone. I wish there was an option for no edge screen. I cracked the screen in the first two weeks. Thank goodness it still works because geek squad insurance says I can't get a replacement yet. One month so far with a shattered screen being held together with a screen protector.
5,"Great phone with a super b camera. Amazing display, 5.8 but you will have no problem at all using it with one hand. Very recommended."
1,"I had to switch to Verizon for provider due to my location which meant i had to buy a ""verizon"" phone. given the sale price I opted for the new S8. I have had nothing but problems from day 1. From the pop up ads occurring all day and all night to the muffled voice. Complaints that I sound garbled and can't be understood. I went back to Best buy on numerous occasions as well as the verizon store. I met with the Samsung rep and no one could fix the problems. Verizon eventually told to return again t best buy that I must have faulty phone. Met with the manager who at this point knew the issues I was having since I had been there multiple times in 2weeks I had the phone, however, I arrived on the 15th day after I purchased the phone. I was told there was nothing that could be done because returns were allowed only up to day 14. Despite the fact I had my receipt and had been there trying to get the phone fixed numerous times. It should have been replaced 2 days after I purchased it when I went back to Best buy the first time. I now have a reconditioned S8 phone that Verizon sent to me as I had to send the new one back to Verizon.Best Buy did nothing about this issue. I am now still on the payment plan for a brand new phone despite the fact I have a reconditioned one. I still have issues with not being understood, sounded muffled and garbled. Periodically I am not able to hear the person on the other end or their is a few second delay so we end up speaking over each other. I wish I Never got this phone."
5,"I have always owned an Android phone for as long as I can remember. I tried the Apple IPhone 7 and I did try to give the phone a chance but it wasn't for me. 
Went back to the Galaxy S8 and I couldn't be happier. I am on my phone a lot so I love how long the battery stays charged."
4,The Galaxy S8 is a beautiful phone with a few flaws that consumers should be made aware of. The fingerprint sensor is not in the ideal location however it works great for accessing the notification menu. The curved glass also causes screen protectors to not it here to the surface very well. Also the big-selling point is Bixby but it is not functioning as promised.
5,"This phone is easy to use looks sleek has an amazing screen and is several times more powerful than Apples new $1000 phone. Apple will probably have this tech on the market in about 5 years, and charge $1500 for it, or you could get all that now at a fraction of the price!"
5,"Phone is easy to use, great camera, light in weight,."
5,These continue to be the best phone with great features that won't arrive on the iPhone for two versions.
5,Long battery life and fast need a case slippery in hands
5,"This is my 3rd phone from the Galaxy line (S3 and S6 were my 1st and 2nd) and even though the first two were perfectly fine and performed well this one far out does them.
It's taking me some getting used to not having an actual physical home button to get to the home screen and the default location of the Chrome shortcut button happens to be exactly where my apps button is on my S6. These aren't negatives at all.
The edge seems fine although I really haven't looked at it much yet.
The Bixby button/function is well placed but haven't looked at it much yet either.
The Best Buy employee was great.
The Samsung representative in the Best Buy store was great.
There are actual official Samsung Repair Centers in select Best Buy stores...I didn't know this until AFTER I purchased my phone. So while not a negative the web site could do a better job of letting people browsing Samsung devices know that there is such an option.
With that new information in mind I decided to switch my phone protection to the Geek Squad plan instead of the one offered by my carrier and hope I never need to use it but am content that I can go to a Best Buy store to take care of it.
Excellent phone.
Excellent customer service by both the Best Buy employee and the Samsung Representative.
Excellent protection plan option.
Excellent Best Buy incentive. My carrier had none except if I traded in my old phone which I didn't want to do."
4,"So far I have really liked the phone. I upgraded from the S7 and it has been a good transition. I was concerned about the phone being too bulky but its pretty much the same size other than the height. The infinity screen (the curved edges) make it hard for cases to fit just right, but at least there is a lifeproof for it. Otherwise the phone is great. It is super fast and the camera is incredible. It almost freaked me out how HD the recording is. If i were to change anything on the phone, it would be the bixby button and bixby itself. It seems like a waste of a button and space on my phone. I'd rather the button start google assistant."
5,"I will always buy samsung, Great phone!!!!!!!!!!!!"
5,Great and good price. Everything including service was great.
5,The Samsung Galaxy S8 is very stylish and sleek. I purchased this phone for $370 a week before black Friday.
4,"Great camera. Great video. Great low light performance. Lots more storage than my previous 16gb phone. I love that I can add a micro SD card. The curved screen is a gimmick that I don't find that useful. But the curved screen makes it very difficult to get a good screen protector that doesn't interfere with the touch screen, doesn't fall off, and doesn't peel up when swiping from the edge. I have had to restart it a few times when I encounter glitches that make the phone hang. Otherwise, the phone is great."
5,"I hadn't upgraded my phone since the Galaxy S4 because features such as a removable battery and even upgraded storage had been taken out and because my S4 still was working just fine even to this day. The only real reason I upgraded was because of a special deal going on with the new S8 and I figured ""why not?"" Even though those two previously mentioned features are not in the new phone, it actually hasn't impacted me like I thought I would. A much more improved battery lasts me a few days without charging and it leads me to believe it will last me quite a while down the road. Also going from 16GB storage to 64 GB storage made me not even need an extra SD card anyway. The Interface runs very smoothly and the screen quality is fantastic. It might not be worth going from the S7 one up, but if you're more than a couple models back, it's worth it."
5,"I had been hesitant to upgrade because the S7 didn't allow for adding an SD card, so I waited, and I am glad I did. The S8 is a great phone and very performant. I really like the form factor and how it sits in my hand. It was a huge jump up from my s5. I really like the new charger (USB3) and how fast it charges. I do not have any issues with this phone and I have owned it now for several months."
5,"I am not very good at using phones and all the stuff that comes with it. However, this phone is very easy to maneuver and use. Love the emoji selection"
4,I am really not an android girl i love my Apple iPhone but when i tried the Samsung it almost had me switch. If your into android phones i recommend this phone.
5,I am loving this new phone. The camera's on both front and back are exceptional. The call quality is great. I love the look and feel of this phone. The screen is just awesome. And I love all the new security features on this phone.
5,"The GS8 is a very nice, premium feeling phone with an awesome edge to edge display. The android operating system runs very smooth. The camera quality is also quite good."
4,"Phone is easy to use. Great camera, clean pictures. Applications easier to use."
4,I liked my phone and is overall smooth and sturdy. But a little knock on the curved side of the screen caused it to crack. I wish I had it cover protected on day one.
5,I got the phone on August 20th and so far so good. I really like the phone and it's durable.
5,This phone has an AMAZING camera.. takes some of the best pictures ever!! Absolutely love this phone!!
5,"My Samsung Galaxy 8 purchase exceeded my expectations. There are so many features that even after 6 months I continue to learn new things about my phone. The camera is amazing, my photo's are the best I have ever taken with a cellphone."
4,Sleek design and I love the storage capacity. The fingerprint scanner moving to the back of phone and lack of a Home button takes some getting used to.
5,"The Coral Blue color is stunning and exclusive to Best Buy! Fans of Samsung products and Android phones will not be disappointed in the quality of the phone in performance, camera imaging, and functionality. Apple users, this phone will make you want to convert!"
5,This phone does it all. It looks great with it's slick form factor. There's no lag when I use it and the camera is great. There's a ton of shortcuts with the hard buttons and everything is pretty seamless. There's nothing you can do with the hard button for Bixby being there but at least there are apps to change its use. I have no complaints. The camera is top notch.
5,"I love this phone but the aspect ratio is a little weird. When watching a movie or video with the screen in landscape orientation, there are vertical black bars on both edges of the screen. This is a minor issue but it's worth mentioning. Great Battery life and unlock features. The iris scan is really cool and works surprisingly well!"
4,"Great upgrade from my S5, which has been feeling slow & clunky! Nice slim phone, awesome screen and lots of new features."
4,"the S8 is a very good cell phone. The camera takes nice pictures and the display is sharp and clear. Accessing web pages is rapid and having many sites open at same time is no problem. My main complaint is that when a button or keyboard character displays at the edge of the screen trying to get the item to display may require several touches due to curvature of screen. The edge of screen is good for display purposes, but awkward for input."
3,This is a great phone but the curved edges are not an asset. The buttons near the edges are tricky to push due to the curve. The options for covers to protect the phone are also limited due to the curved screen and require a glass screen protector ( which makes the keys less sensitive) and a cover that does not come up around the edge of the screen to protect it in case of a fall.
5,"This phone is fast, has a huge memory and looks great with the curved edges. It takes a while to get used to the fact that there's no physical home button, but the on-screen button works just as well and if you hold that area where the button for 1-2 seconds while the screen is off, it turns on the screen just like it would with a physical home button. Great product overall!"
3,I enjoy my galaxy 8 phone but the camera is hard to work with the protective case over it. And my internet signal is worse than my galaxy 6.
5,"I read the reviews before I purchased this phone and I have to say that this is the best phone out in my opinion. I've had it for almost 2 weeks now and I'm still learning new things. The battery life is amazing on this phone! I got a body glove case but no screen protector as it's really difficult to find one that works with the curved screen and a case. The only things I hate are the curved screen, the size, and the volume. I really wish Samsung would have made a flat screen and made the screen 5'3 inches instead of the 5'8 inches because I believe that's a sweet spot, not too big and not too small. Also I wish Samsung had provided a louder speaker, maybe duel speakers at the bottom and one in the ear piece like the iPhone 7. These are minor issues and not enough to lose a star over but I just believe if these things were done it really would be the perfect phone in my opinion."
4,Still learning all the new features. No problems at this point other than the curved screen doesn't take a glass protector shield very well. Will look at a flexible plastic protector to see if it's any better.
5,"This phone is definitely way smarter than I am, I am still finding out the features, but the User Interface is great and it's a beautiful product. The only knock I'd give it is that on speaker phone mode for calls it tends to cut out."
5,"I upgraded to the S8 from the S5 with no hesitation once I knew the phone had the 835 Qualcomm chip. It was between the S8 and the Sony Xperia premium. The S8 had a slim profile and better screen to body ratio. Screen resolution was not a deal changer since it's just a phone, not a tv. Great quality phone that's fast. I have been using the face recognition with a back up pin to unlock the phone. The face recognition doesn't register as often as I'd like. To trouble shoot this, go change your picture in the unlock settings to a common position you typically gold to unlock your phone. I'd recommend playing with your picture as you'll see when the phone takes it. But overall great buy, interested in the bixby release."
5,"This product has very few noticeable changes from the S7, except now it has a curved screen. I wasn't really in favor of this feature. 
My S7 was a great phone, I assume this will be too. Time will tell."
5,It feels very sleek way better upgrade from an s6. It feels good but would recommend a case
1,"Traded in a S7 and bought S8. S7 worked perfectly with 2017 Prius. S8 only notifies car of phone calls, but not messages or email. I intend to return it. Wish I could get my old S7 back. S8 far inferior to S7 and basically unusable for me when driving. This is a known issue on Samsung user boards."
5,"The phone is amazing and sleek. It has a very ressponsive interface and a very comfortable design for 1-handed and 2-handed use. The only complaint I have is the location of the Bixby button. This is Samsung's version of Seri. The button is located right below the volume on the left side of the phone and can easily be pressed on accident, which gets annoying. 

The best buy service was great during my purchase and was handled very smoothly and in a timely manner."
5,Happy with the phones overall performance. Outperforms expectations.
4,"Beautiful, Feels nice, performs well so far: It is still new, but it is very nice and we are quite pleased with it so far. speedy, very nice display, and feels great."
5,"Nice phone. The curved screen is great for pics, but a bit of a pain to put the screen protector on. The inductive charging is great too. Great upgrade to older Galaxy models."
1,"Known fragility issues, screens and case are cracking with and without dropping and with protective cases and screen protectors. Do your research, I have always loved the Galaxy S phones but this one is different. Buyer Beware!!"
5,"Best buy had the very best deal on the Samsung 8, Ive had no issues with this phone... Highly recommend it"
5,I was on the fence between iphone and samsung. samsung clearly is better because the android allows me to customize my phone to my needs. battery life is great
4,"I have to say that this phone has been a good upgrade compared to other phones. Its not a loud phone, but its decent. I really like the display, battery life, and different features it has. Another good thing, it has not frozen yet. I am still getting used to the edge which makes it hard to find a good screen protector for it. Overall its a nice job done by Samsung and a great deal with Best Buy!"
4,Loved the phone! More features than I could handle. Phone was a little narrow for my liking coming from a S5. Display was nice and sharp. Overall the phone was really nice to use. I had it for about 10 days before I returned it. The only down side to the phone was the charging adapter. The phone does not use the standard samsung charging connection but instead you have to use a tiny adapter on all your cords. That is the only reason I gave it four out of five stars and returned it for a S7 Edge..
5,Best buy is much more helpful than the corporate version store was I'll never set foot in Verizon again
5,"I'm extremely happy with this phone. I bought it on the black Friday deal offering $350 off and I couldn't be happier. The battery life of this phone is PHENOMENAL. I am an avid phone user, (social media, snapchat, texting, Spotify, etc.) and this battery lasts me 16 hours. This is the first phone I have ever owned that lasts me the entirety of the day even with how frequently I use it. The screen is beautiful, the display is next-level. I'm extremely impressed and I'm so glad I chose this over the iPhone X. I got this phone after already owning a galaxy, and Best Buy transferred everything from my old phone in 10 minutes. This phone is the best purchase I have made in a long time."
5,"I've been wanting to upgrade my phone but didn't want to pay so much per month. The Black Friday price was half the regular cost. So far, I love this phone."
5,This is a great product from a great store with the best deals available
5,This is a great product from a great store with the best deals available
5,This is a great product from a great store with the best deals available
4,"Works well, great upgrade from S5. I have lots of fun on it."
5,I love the style and color. Also the full screen edge to edge
5,This phone was easy to set up and fun to learn about all the new features.
5,Great phone. Upgrade from the S7 and great battery life.
5,"The best looking phone out there, great battery life, amazing display and performance."
5,"Well, I was on the edge of giving up on Android as a whole. After a horrible experience with the Galaxy S7 Edge, I told myself I was going back to Apple. However, the S8 managed to get my attention and I am glad it did because it is the best phone you can get on Android. It hardly ever slows down, and the hardware like the camera is amazing."
5,Upgraded from s6 to s8 and samsung did not disappoint phone seems slimmer and not sure about the rounded sides yet but g ok ng to give it a try.
4,signed up for verizon and can not activate verrizon needs # and I don't no what it is
5,Great phone all around. Optimal for one hand use. I find it better in every day use than bigger phone like Note 8.
5,Great phone and great in store customer service! A+
5,Product was easy to use right away. Speed is so much faster between apps than my old Turbo 2 Droid.
5,"Overall, e phone was a good upgrade. It is easy to use. The camera works well."
4,I love this new phone. The screen is larger. The camera works really well. What I don't like about is the new USB port. I had to buy a new car charger for my phone.
5,The Samsung S8 is a thing of beauty. Great design and feel in the hand. Screen is awesome and phone is super fast.
5,"I've looked at several devices from Samsung, and this was the one that made me jump being that it was the perfect balance of Screen Size, battery life, internal memory, and performing better than advertised. I would purchase this again, and am quite happy with it."
5,Phone is great and easy to use and load apps. Screen is large enough to see but not too big to put in pocket
5,"I love my new phone, battery life is great, the pictures are awesome. Very easy to use."
5,This mobile phone is the best one on the market with all the latest features before any other brand!! Never had any problems with the battery overheating or dieing to soon plus if it did die you have access to inside your phone to change yourself!
5,"My last Samsung phone had been the Note 2 and I really hated touch wiz and some other annoying features. I have always pushed for better value phones but when this one was cheap enough and I didn't have a better option I reluctantly bight the S8. I have been really happy. TouchWiz is no longer laggy, the phone looks great, takes good pictures, and runs whatever I need it to. I really push the phone and it's battery still lasts.the fingerprint reader is annoyingly placed but I have gotten used to it and it is not an issue. The only concern is the bixbie button (which I can now disable) but the volume keys are now hard to reach. Not worth docking a star though. This really is a great phone."
5,Great phone. I had a S6 and passed buying the S7 and bought this one instead. Glad I waited. Great phone.. clear screen and easy to navigate.
5,My S3 died and I chose to take my wife's S7 and get her the S8 and she likes it better than S7
5,Haven't had any issues with it. Loving my new phone!
5,Camera and video quality is best out there ! Love love my Samsung 8!
5,"This phone has lot of new things on it,that I'm getting use too. I just love this phone"
5,"This phone is reliable, battery almost always has a lot of power, beautiful pics from camera..."
4,"I have not yet been able to figure out how to keep Bixby from turning on randomly. I'm sure it is operator error, but it is annoying!"
5,This is my favorite phone I have ever had. I would recommend this to anyone. Only way I would switch this phone is if samsung comes out with better.
5,Eyelike how fast the camera takes pictures the screen and all of the apps that are added on
5,Upgraded from S5 to S7. Really like the ease of using this new phone.
5,Samsung is simply the best the new Galaxy takes amazing pictures Is very quick and responsive This phone does everything and more. It seems like all other companies are trying to play catch up with Samsung's technology
4,Impressive in many ways. My complaint is that it seems to change settings all on it's own!
5,This phone is great! Fast and user friendly. Good camera.
4,"I really love my Samsung S8, but hate that I got it just a few weeks before the price dropped"
4,Really like this phone. Been a Samsung user before. Prefer over the IPhone. One star short due to some frustration with swiping up the icons on the bottom
5,"Many improvements over the S4, though it does ta me s one time to get used to."
5,I absolutely love this phone. So much better than an IPhone. So happy that Samsung is continuing their excellence.
4,Screen size great for watching video hard to use with one hand. Good photos.
5,Been iPhone user. Changed to the Samsung and so glad i changed!!
5,Samsung is a great phone which is easy to use and the size is perfect and fits comfortably in my purse.
5,We actually agree on our phone upgrades this time as this one fixed all the previous glitches. Love the Samsung !
5,"Great phone. Phone reception,4g and wifi very good. Takes excellent, detailed photos. Very happy with it"
4,"Sometimes it won't recognize my fingerprint. That's a little inconvenient, but otherwise I have been loving it."
4,Battery lasts at least a day with moderate use. Phone is water resistant and works well. Software is easy and intuitive.
3,The Samsung galaxy S8 is a very nice phone. The camera takes great photos and the battery life is very good. Had a Samsung galaxy s6 and am very glad I upgraded.
5,Great phone with a great camera. Screen is awesome. Had to go with liquid screen protector because nothing glass fits curved screen very well. So far so good.
5,"The Samsung Galaxy s8 is a step above any phone. Great camera, great features, and easy to use!"
4,Just switched from an iPhone to a galaxy s8. Not loving Bixby. I liked the price.
4,I just switched from an iPhone to a galaxy. Still getting used to throw differences. Not loving Bixby as much as siri. I liked the price $300 off.
5,"This was the first phone I ever got on launch day. It's beautiful, perfectly sized, great screen, great camera, and very durable. This phone will last me years at the very least."
5,I have had my phone for a few month and love it. Found a lot of good accessories and it syncs perfectly with my Samsung Gear watch.
4,"Had to get a new phone since I was running out of storage on my Galaxy S5. The Samsung Galaxy S8 has 64 MB plus an expansion slot. Easy to use and was able to customize it in a day. Only complaint is the bloatware both Samsung and Verizon shove onto the phone. Can't delete it, just disable it. So it takes up space. Good thing this phone has the expansion slot. I will eventually need it."
5,I have had this phone since June and I'm still loving it. I like the edge feature. It makes quick accesses to the apps I use the most.
5,"No problems so far, I have had great success with this phone."
4,got rid of s6 terrible battery this phone alot the same with many better things battery better but nit great
4,This is the best Samsung phone that I have bought in the last ten years. It is easy to use and the camera takes clear photos.
5,LOVE the Samsung galaxy s8. And the fact that it was 300$ cheaper
5,Very nice! The phone with easy to use functions. :)
5,Very nice phone. Great on screen picture & camera.
4,I love it and it keeps improving and getting better.
5,Great phone. Love the screen size. And never had a problem with android phoness
1,"Back cover cracked for no reason less than 24 hours after I bought it. Didn't even take the plastic covering off it yet! For the short time I had it, I have nothing bad to say."
5,Best phone out there right now. Have compared it with many others and hands down this is the best!!
4,My wife and I recently upgraded our Galaxy S5’s to the S8. The phone is an overall nice improvement. The one gripe so far is both of our S8 phones don’t deal well with glass screen protectors. The screen sensitivity is greatly reduced with a glass type protector. So much so that I ended up removing my glass screen protector. Our S5’s both had glass screen protector without issue. Upon doing some research we are not the only ones with this issue on the S8’s.
5,Upgraded from the s5. Basically the same as the s5. With a few improvements. The camera takes fantastic pictures.
5,This Samsung phone is an excellent phone. It is superior in every way to all of the iPhones I have owned in the past. The photos are of excellent quality and the picture goes all the way to the curved edge of the screen on the phone. The price i paid was also much less than any of the iPhones offered at the time of purchase.
5,Great phone has a nice camera battery life is good was just a little bigger than the 7
5,"I decided to switch from my Apple 6s to the Samsung 8. So glad I did. It has great sound and pictures. It is very easy to use, to customize and has thousands of available apps. Apple has a too dedicated system. It used to be more user friendly but not anymore."
5,Great screen clarity. Camera takes excellent pictures. Ease of using icons. Love it.
5,"All new technology, but still easy to operate. All good."
5,The S8 has everything I could ask for and more. I was impressed by the battery life and the responsiveness of the operating system. The waterproof rating has come in handy as well.
5,Better response and faster charge and better pictures
5,I love my phone. The color is beautiful and the functionality of the phone is great. It has many wonderful features you would expect from a Samsung product.
5,"This phone is the best iteration of the galaxy series - I could take or leave the curved edges, but the speed, performance, and clarity of this phone are spectacular. Add in the water resistance, expandable memory, headphone jack, and ""always-on"" info display, and you have a great phone."
5,Sales rep was great at his job and I love the phone
4,Love everything but the text to talk feature. Not as easy to use
5,This phone has been nothing short of amazing. Would definitely reccommened
4,when I just got the phone it was giving me trouble with keeping connected to my WiFi but I performed an update and it was enough to get it to work just greatly.
5,"Excellent phone, good battery life and never lags."
5,"The screen resolution is awesome and the processor is really fast. 
The camera is a lot faster and sharper that my old Samsung.'"
4,"The phone has a great feel to it. Easy to understand, and the expanded screen is nice. Easy to toggle between screens. However the keypad is a little small. Great camera and has a lot of storage."
